detail_name,outlet,selling_price,avg_selling_price,max_selling_price,min_selling_price
Speisen SV,1873,1998.5,591.4,4380.03,1.5
"VIO Still 0,5L Konferenz",1480,126.0,20.68,189.0,1.5
"VIO Still 0,5L Konferenz",1480,145.5,20.68,189.0,1.5
"VIO Still 0,5L Konferenz",1480,175.5,20.68,189.0,1.5
"VIO Still 0,5L Konferenz",1480,102.0,20.68,189.0,1.5
"VIO Still 0,5L Konferenz",1480,144.0,20.68,189.0,1.5
"VIO Still 0,5L Konferenz",1480,123.0,20.68,189.0,1.5
"VIO Still 0,5L Konferenz",1480,147.0,20.68,189.0,1.5
"VIO Still 0,5L Konferenz",1480,133.5,20.68,189.0,1.5
"VIO Still 0,5L Konferenz",1480,127.5,20.68,189.0,1.5
"VIO Still 0,5L Konferenz",1480,189.0,20.68,189.0,1.5
"Vio Wasser PET 0,5l",1370,127.5,23.23,315.0,1.5
"Vio Wasser PET 0,5l",1370,124.5,23.23,315.0,1.5
"Vio Wasser PET 0,5l",1370,150.0,23.23,315.0,1.5
"Vio Wasser PET 0,5l",1370,108.0,23.23,315.0,1.5
"Vio Wasser PET 0,5l",1370,105.0,23.23,315.0,1.5
"Vio Wasser PET 0,5l",1370,240.0,23.23,315.0,1.5
"Vio Wasser PET 0,5l",1370,135.0,23.23,315.0,1.5
"Vio Wasser PET 0,5l",1370,315.0,23.23,315.0,1.5
"Vio Wasser PET 0,5l",1370,120.0,23.23,315.0,1.5
"Vio Wasser PET 0,5l",1370,216.0,23.23,315.0,1.5
"Wasser ET 0,25 l",746,131.4,20.78,131.4,1.5
"Wasser ET 0,25 l",746,102.0,20.78,131.4,1.5
halbes Brötchen mit Thunfischs,3175,157.5,4.0,157.5,1.5
on Top,1433,151.49,3.19,151.49,1.5
"""""""1/2 bel. Brötchen Classic""""""""""""""",3435,352.0,28.06,352.0,2.2
"""""""1/2 bel. Brötchen Classic""""""""""""""",518,252.0,28.06,352.0,2.2
"""""""1/2 bel. Brötchen Classic""""""""""""""",1424,325.0,28.06,352.0,2.2
"""""""1/2 bel. Brötchen Classic""""""""""""""",3435,154.0,28.06,352.0,2.2
Belegtes Brötchen A,7175,220.0,67.4,220.0,2.2
"Brötchen, belegt 2,20",134,250.8,2.84,250.8,2.2
"Brötchen, belegt 2,20",134,145.2,2.84,250.8,2.2
Cornetto KingCone,1227,110.0,2.93,110.0,2.2
Eis Diverse,1268,350.0,101.57,350.0,2.2
Gästeessen,1229,221.0,41.42,1307.25,2.2
Gästeessen,1229,544.0,41.42,1307.25,2.2
Gästeessen,1229,178.5,41.42,1307.25,2.2
Gästeessen,1229,170.0,41.42,1307.25,2.2
Gästeessen,1229,272.0,41.42,1307.25,2.2
Gästeessen,1229,204.0,41.42,1307.25,2.2
Gästeessen,1229,187.0,41.42,1307.25,2.2
Gästeessen,1229,136.0,41.42,1307.25,2.2
Gästeessen,1229,442.0,41.42,1307.25,2.2
Gästeessen,1229,408.0,41.42,1307.25,2.2
Gästeessen,1229,153.0,41.42,1307.25,2.2
Gästeessen,1229,255.0,41.42,1307.25,2.2
Gästeessen,1229,680.0,41.42,1307.25,2.2
Gästeessen,1472,189.0,41.42,1307.25,2.2
Gästeessen,1472,157.5,41.42,1307.25,2.2
Gästeessen,1472,236.25,41.42,1307.25,2.2
Gästeessen,1472,204.75,41.42,1307.25,2.2
Gästeessen,734,154.17,41.42,1307.25,2.2
Gästeessen,734,285.5,41.42,1307.25,2.2
Gästeessen,734,245.53,41.42,1307.25,2.2
Gästeessen,1196,125.0,41.42,1307.25,2.2
Gästeessen,3216,232.73,41.42,1307.25,2.2
Gästeessen,560,687.5,41.42,1307.25,2.2
Gästeessen,560,125.0,41.42,1307.25,2.2
Gästeessen,560,187.5,41.42,1307.25,2.2
Gästeessen,560,262.5,41.42,1307.25,2.2
Gästeessen,3216,205.35,41.42,1307.25,2.2
Gästeessen,1229,127.5,41.42,1307.25,2.2
Gästeessen,1229,306.0,41.42,1307.25,2.2
Gästeessen,1229,340.0,41.42,1307.25,2.2
Gästeessen,1229,357.0,41.42,1307.25,2.2
Gästeessen,1229,382.5,41.42,1307.25,2.2
Gästeessen,560,162.5,41.42,1307.25,2.2
Gästeessen,1472,267.75,41.42,1307.25,2.2
Gästeessen,1472,1307.25,41.42,1307.25,2.2
Gästeessen,560,225.0,41.42,1307.25,2.2
Gästeessen,560,425.0,41.42,1307.25,2.2
Gästeessen,560,150.0,41.42,1307.25,2.2
Gästeessen,560,275.0,41.42,1307.25,2.2
Gästeessen,560,137.5,41.42,1307.25,2.2
Gästeessen,746,150.59,41.42,1307.25,2.2
Gästeessen,746,177.97,41.42,1307.25,2.2
Gästeessen,746,136.9,41.42,1307.25,2.2
Gästeessen,1196,178.5,41.42,1307.25,2.2
Gästeessen,1196,157.5,41.42,1307.25,2.2
Gästeessen,1196,126.0,41.42,1307.25,2.2
Gästeessen,734,496.77,41.42,1307.25,2.2
Gästeessen,734,485.35,41.42,1307.25,2.2
Gästeessen,734,222.69,41.42,1307.25,2.2
Gästeessen,734,137.04,41.42,1307.25,2.2
Gästeessen,1472,126.0,41.42,1307.25,2.2
Gästeessen,1472,299.25,41.42,1307.25,2.2
Gästeessen,1472,393.75,41.42,1307.25,2.2
Gästeessen,1472,173.25,41.42,1307.25,2.2
Gästeessen,1472,220.5,41.42,1307.25,2.2
Gästeessen,1472,315.0,41.42,1307.25,2.2
Gästeessen,1472,141.75,41.42,1307.25,2.2
Gästeessen,1472,409.5,41.42,1307.25,2.2
Konferenz Softgetränke,1885,110.0,12.43,110.0,2.2
Magnum,374,499.5,3.67,1185.3,2.2
Magnum,374,739.8,3.67,1185.3,2.2
Magnum,374,1185.3,3.67,1185.3,2.2
Nuii,3435,520.0,4.74,520.0,2.2
Nuii,473,112.8,4.74,520.0,2.2
Nuii,473,117.6,4.74,520.0,2.2
Scheibe Leberkäse warm,1480,110.0,2.26,110.0,2.2
Weißwurst Frühstück,1885,240.0,31.92,240.0,2.2
Getränke kalt offen,303,105.6,5.66,200.0,0.05
Getränke kalt offen,303,150.0,5.66,200.0,0.05
Getränke kalt offen,303,119.9,5.66,200.0,0.05
Getränke kalt offen,303,165.0,5.66,200.0,0.05
Getränke kalt offen,303,200.0,5.66,200.0,0.05
LM offen,1445,130.0,2.11,140.0,0.05
LM offen,1444,140.0,2.11,140.0,0.05
Menü 3,373,119.0,5.19,589.0,0.05
Menü 3,1142,135.0,5.19,589.0,0.05
Menü 3,1142,495.0,5.19,589.0,0.05
Menü 3,1554,240.5,5.19,589.0,0.05
Menü 3,3260,207.7,5.19,589.0,0.05
Menü 3,3260,111.6,5.19,589.0,0.05
Menü 3,1554,420.0,5.19,589.0,0.05
Menü 3,3260,589.0,5.19,589.0,0.05
Menü 3,3260,310.0,5.19,589.0,0.05
Menü 3,1142,108.0,5.19,589.0,0.05
Menü 3,303,129.8,5.19,589.0,0.05
Menü 3,1142,180.0,5.19,589.0,0.05
Menü offener Preis,1414,620.4,12.24,1643.4,0.05
Menü offener Preis,1414,479.4,12.24,1643.4,0.05
Menü offener Preis,1414,455.9,12.24,1643.4,0.05
Menü offener Preis,1414,900.0,12.24,1643.4,0.05
Menü offener Preis,1414,255.0,12.24,1643.4,0.05
Menü offener Preis,1414,1643.4,12.24,1643.4,0.05
Menü offener Preis,1414,612.5,12.24,1643.4,0.05
Menü offener Preis,1414,275.0,12.24,1643.4,0.05
Menü offener Preis,1414,372.5,12.24,1643.4,0.05
Menü offener Preis,1414,135.2,12.24,1643.4,0.05
Menü offener Preis,1414,135.0,12.24,1643.4,0.05
Preis offen 7%,1433,147.0,17.29,1625.0,0.05
Preis offen 7%,1433,560.0,17.29,1625.0,0.05
Preis offen 7%,1433,210.0,17.29,1625.0,0.05
Preis offen 7%,1433,1625.0,17.29,1625.0,0.05
Preis offen 7%,1433,175.0,17.29,1625.0,0.05
Preis offen 7%,1433,170.5,17.29,1625.0,0.05
Preis offen 7%,1433,336.0,17.29,1625.0,0.05
Preis offen 7%,1433,416.0,17.29,1625.0,0.05
Produkte BR Offen,1435,174.6,1.66,174.6,0.05
Sonder Lebensmittel,425,150.0,12.1,577.3,0.05
Sonder Lebensmittel,425,577.3,12.1,577.3,0.05
Sonder Lebensmittel,425,458.8,12.1,577.3,0.05
Sonder Lebensmittel,425,500.0,12.1,577.3,0.05
Sonder Lebensmittel,425,512.5,12.1,577.3,0.05
Sonder Lebensmittel,425,550.0,12.1,577.3,0.05
Speisen ZV,1229,1744.12,50.77,1744.12,0.05
Speisen ZV,1229,400.0,50.77,1744.12,0.05
Speisen ZV,1229,450.0,50.77,1744.12,0.05
Speisen ZV,1229,714.0,50.77,1744.12,0.05
Speisen ZV,1229,883.2,50.77,1744.12,0.05
Speisen ZV,1229,900.0,50.77,1744.12,0.05
Speisen ZV,1229,555.0,50.77,1744.12,0.05
frei 7%,1336,102.3,6.17,139.5,0.05
frei 7%,1336,139.5,6.17,139.5,0.05
Boogie/Caretta,473,124.8,3.52,135.6,1.2
Boogie/Caretta,473,135.6,3.52,135.6,1.2
Breze Gross,4082,420.0,21.92,420.0,1.2
Butterbrezel kon,1433,240.0,17.57,240.0,1.2
Butterbrezel kon,1433,108.0,17.57,240.0,1.2
Butterbrezel kon,1433,120.0,17.57,240.0,1.2
"Coca Cola 0,25l",1229,105.6,18.23,126.0,1.2
"Coca Cola 0,25l",1229,106.8,18.23,126.0,1.2
"Coca Cola 0,25l",1229,103.2,18.23,126.0,1.2
"Coca Cola 0,25l",1229,126.0,18.23,126.0,1.2
"Coca Cola 0,25l",1229,115.2,18.23,126.0,1.2
"Coca Cola 0,3 l",3718,216.0,1.59,216.0,1.2
Coca-Cola 200ml Glas,3175,172.8,18.47,172.8,1.2
Coca-Cola 200ml Glas,3175,115.2,18.47,172.8,1.2
Dessert im Glas,1047,162.61,1.64,162.61,1.2
Fritz,1510,153.6,2.32,307.2,1.2
Fritz,1510,307.2,2.32,307.2,1.2
Fritz,1510,160.0,2.32,307.2,1.2
Fritz,1510,115.2,2.32,307.2,1.2
Getränke Konferenz,1873,10220.0,395.4,10220.0,1.2
Getränke Konferenz,1881,4934.8,395.4,10220.0,1.2
Getränke Konferenz,1873,1774.0,395.4,10220.0,1.2
Getränke Konferenz,1873,1416.9,395.4,10220.0,1.2
Getränke Konferenz,1881,1375.28,395.4,10220.0,1.2
Getränke Konferenz,1881,3804.61,395.4,10220.0,1.2
Getränke Konferenz,1881,1485.12,395.4,10220.0,1.2
Getränke Konferenz,1881,2219.59,395.4,10220.0,1.2
Getränke Konferenz,1881,1359.1,395.4,10220.0,1.2
"Granini Fruchtsaft 0,2 l",1594,192.0,11.28,192.0,1.2
"Granini Fruchtsaft 0,2 l",1617,151.2,11.28,192.0,1.2
"Granini Fruchtsaft 0,2 l",1594,144.0,11.28,192.0,1.2
"Granini Fruchtsaft 0,2 l",1424,141.48,11.28,192.0,1.2
Hauptgericht 3-Witten,1446,345.0,11.34,345.0,1.2
Hauptgericht 3-Witten,1446,200.0,11.34,345.0,1.2
Hauptgericht 3-Witten,1446,290.0,11.34,345.0,1.2
Hauptgericht 4,3718,187.5,11.49,3116.0,1.2
Hauptgericht 4,3718,414.0,11.49,3116.0,1.2
Hauptgericht 4,3718,1081.0,11.49,3116.0,1.2
Hauptgericht 4,3718,171.5,11.49,3116.0,1.2
Hauptgericht 4,3718,1012.5,11.49,3116.0,1.2
Hauptgericht 4,3718,450.0,11.49,3116.0,1.2
Hauptgericht 4,3718,112.5,11.49,3116.0,1.2
Hauptgericht 4,3718,313.5,11.49,3116.0,1.2
Hauptgericht 4,3718,3116.0,11.49,3116.0,1.2
Hauptgericht 4,3718,1260.0,11.49,3116.0,1.2
Hauptgericht 4,3718,337.5,11.49,3116.0,1.2
Hauptgericht 4,3718,1575.0,11.49,3116.0,1.2
Hauptgericht 4,3718,425.0,11.49,3116.0,1.2
Hauptgericht 4,3718,700.0,11.49,3116.0,1.2
"Konf Mineralwasser BM 0,2L",1318,164.4,10.5,164.4,1.2
"Konf Mineralwasser BM still 0,",1318,160.8,7.62,160.8,1.2
LM- Kasino,1250,202.8,66.22,1560.0,1.2
LM- Kasino,1250,1560.0,66.22,1560.0,1.2
VA kalte Getränke,926,120.0,32.95,226.5,1.2
VA kalte Getränke,926,226.5,32.95,226.5,1.2
VA kalte Getränke,926,180.0,32.95,226.5,1.2
VA kalte Getränke,926,129.0,32.95,226.5,1.2
Automat 7%,4083,120.0,4.1,250.1,0.3
Breze,1858,120.0,0.85,120.0,0.4
"Coca Cola Getränke 0,2l",1588,120.0,6.22,180.0,0.55
Eis offen,1446,120.0,2.57,120.0,0.24
Gemischter Salat,1549,120.0,4.55,120.0,2.4
Gericht 2,1480,120.0,4.36,360.0,0.36
Kaffee Bohnen,3718,120.0,28.42,120.0,24.0
Kaffee Pott,1546,120.0,1.09,132.0,0.9
Krumbach Kiste,560,120.0,35.71,120.0,10.0
Kuchen/Gebäck,1501,120.0,32.88,120.0,5.6
Lichtenauer Wasser Konferenz 2,1497,120.0,19.28,136.0,1.6
Paar Weißwürste,560,120.0,2.11,120.0,2.0
Personaleinsatz Eindeckung,1229,120.0,32.73,180.0,15.0
Servicepauschale,1497,120.0,28.01,564.0,3.0
Wasser klein,762,120.0,3.49,120.0,0.7
"Wolfra Orangensaft 0,2",1887,120.0,38.8,120.0,2.0
1/2 Brötchen,889,108.0,8.09,206.7,0.25
1/2 Ei/ Rührei,1501,108.0,20.52,108.0,3.6
1/2 Putenbrust,1501,108.0,15.16,108.0,1.8
Blumenecke Menü1,1467,108.0,29.83,1233.0,9.0
Blumenecke Menü2,1467,108.0,29.88,162.0,9.0
"Coca-Cola PET 0,5L",303,108.0,1.43,108.0,0.6
Eizbach Schorle ,1867,108.0,13.68,108.0,2.7
Grill Fisch,1867,108.0,12.46,153.6,9.6
Landhausküche Gäste,1318,108.0,12.05,108.0,10.39
Menü 4,1142,108.0,5.26,2422.5,0.3
Mineralwasser groß Konferenz,1885,108.0,25.41,126.0,4.5
1/2 Zwiebelmett,1501,126.0,2.29,126.0,1.1
Automat 7%,4083,126.0,4.1,250.1,0.3
Beilagen,1402,126.0,1.19,126.0,0.7
Blumenecke Menü2,1467,126.0,29.88,162.0,9.0
Gericht 2,1527,126.0,4.36,360.0,0.36
"Kapp Niles 4,20",1576,126.0,28.37,134.4,4.2
Mineralwasser groß Konferenz,1885,126.0,25.41,126.0,4.5
Miniplunder,1477,126.0,25.59,448.0,1.02
Port. Rührei,1063,126.0,8.03,126.0,1.25
Tee Gebäck,1250,126.0,26.42,210.0,3.5
VA Speisen,926,126.0,23.68,126.0,0.45
BR offener Preis,1536,150.0,4.0,150.0,0.25
Fresh Fruit Box,1879,150.0,36.58,250.0,22.5
"HG 12,50 €",1870,150.0,10.48,150.0,9.5
Menü 2 offen,182,150.0,13.71,1664.0,0.04
"Mineralwasser 0,75 L",1550,150.0,20.64,150.0,2.5
Obstsalat to go,1224,150.0,2.62,150.0,1.8
Obstsalat to go ,1224,150.0,2.58,150.0,1.8
PK Gäste Linie,3346,150.0,41.18,262.5,7.5
Personaleinsatz Eindeckung,1229,150.0,32.73,180.0,15.0
Servicepauschale,1500,150.0,28.01,564.0,3.0
Vitalien,1477,150.0,5.45,150.0,1.9
Zuckersticks 5g,1510,150.0,32.65,150.0,2.5
"Adelh. Schorlen 0,5 l Konf.",3176,100.8,26.63,100.8,2.8
"Apolli 0,25 L",1063,100.8,23.44,100.8,2.1
Automat 7%,4083,100.8,4.1,250.1,0.3
Bewirtung Menü 1,1317,100.8,12.06,124.8,4.9
Coca Cola etc.,1063,100.8,31.07,100.8,2.1
Global,998,100.8,6.39,159.6,5.2
Gäste Aufschlag,929,100.8,16.94,252.0,4.2
"Kapp Niles 4,20",1576,100.8,28.37,134.4,4.2
1/2 Zwiebelmett,1501,105.0,2.29,126.0,1.1
Automat 7%,4083,105.0,4.1,250.1,0.3
"Coca Cola Getränke 0,2l",1588,105.0,6.22,180.0,0.55
"Coca-Cola PET 0,5L",182,105.0,1.43,108.0,0.6
"Fruchtsäfte 0,2l",1229,105.0,14.94,116.2,1.4
Gästebewirtung Extern,1552,105.0,34.6,315.0,15.0
Obstteller klein,1510,105.0,28.86,105.0,10.0
Servicepauschale,1497,105.0,28.01,564.0,3.0
Tee Gebäck,1250,105.0,26.42,210.0,3.5
Teller Kekse,72,105.0,25.47,147.0,7.0
ZV offener Preis,1414,105.0,5.07,591.5,0.02
"""""""1/2 bel. Brötchen  Exclusiv""",3435,112.0,6.06,112.0,2.8
"""""""1/2 bel. Brötchen  Exclusiv""""""""""""""",1424,180.6,54.53,254.7,11.32
"""""""1/2 bel. Brötchen  Exclusiv""""""""""""""",1424,254.7,54.53,254.7,11.32
"""""""1/2 bel. Brötchen Exclusiv""""""""""",1424,254.7,60.88,254.7,12.04
"""""""Big """"""""Mee""""""""Box""""""",1879,280.0,73.89,280.0,35.0
"""""""Osaka""""""",896,280.8,6.9,280.8,2.7
"""1/2 bel. Brötchen """"Classic""""""",1544,166.8,36.37,166.8,8.34
"""Pasta Bolognese """"R+S""""""",1426,182.0,10.75,182.0,6.5
1/2 Brötchen,1179,206.7,8.09,206.7,0.25
1/2 Brötchen Classic,4080,259.0,84.77,259.0,7.4
1/2 Brötchen belegt,1477,224.0,58.98,224.0,1.1
"1/2 bel. Semmel Kon. ( Wurst,",3176,155.0,30.48,155.0,1.55
1/2 belegte Brötchen KST,1500,355.5,112.1,1206.0,6.0
1/2 belegte Brötchen KST,1500,1206.0,112.1,1206.0,6.0
1/2 belegtes Brötchen,1527,157.5,1.46,178.5,0.8
1/2 belegtes Brötchen,1472,117.3,1.46,178.5,0.8
1/2 belegtes Brötchen,1472,114.75,1.46,178.5,0.8
1/2 belegtes Brötchen,72,124.8,1.46,178.5,0.8
1/2 belegtes Brötchen,1472,178.5,1.46,178.5,0.8
1/2 belegtes Brötchen,1527,112.5,1.46,178.5,0.8
1/2 belegtes Brötchen,1472,153.0,1.46,178.5,0.8
1/2 hochwertig,1196,184.0,53.39,184.0,13.8
1Paar Weißwürste m. Breze,998,136.5,39.56,136.5,3.25
2 Stück Obst p.p,1438,101.25,30.1,101.25,4.5
20er Box,1885,924.0,104.37,924.0,66.0
"Adelholzener 0,2 l",1047,130.67,17.33,130.67,1.79
"Adelholzener 0,2 l",1047,109.19,17.33,130.67,1.79
"Adelholzener Classic 0,25l",1867,957.6,54.47,957.6,1.6
"Adelholzener Gastro 0,25l sprudel 20",1887,256.5,59.35,256.5,17.1
"Adelholzener Gastro 0,25l still/spritzig",1875,619.2,40.37,619.2,2.4
"Adelholzener Kiste 12 * 0,7",3176,309.0,54.07,309.0,10.3
"Adelholzener Kiste 12 * 0,7",3176,164.8,54.07,309.0,10.3
"Adelholzener Kiste 12 * 0,7",3176,226.6,54.07,309.0,10.3
"Adelholzener Kiste 12 * 0,7",3176,195.7,54.07,309.0,10.3
"Adelholzener Kiste 12 * 0,7",3176,175.1,54.07,309.0,10.3
Adelholzener Schorle,1867,288.0,6.29,288.0,2.4
"Adelholzener Schorlegetränk 0,5l Glas",1858,145.0,3.71,145.0,1.3
"Adelholzener Wasser 0,25l Glas",1879,132.6,33.8,179.4,2.6
"Adelholzener Wasser 0,25l Glas",1879,179.4,33.8,179.4,2.6
"Adelholzener Wasser 0,25l Glas",1879,137.8,33.8,179.4,2.6
"Adelholzener Wasser 0,75l",1890,116.0,29.5,116.0,4.0
"Adelholzener Wasser 0,75l Glas",1879,191.1,56.19,191.1,4.9
"Adelholzener classic 0,5l Glas",1858,233.6,23.67,233.6,2.1
"Adelholzener naturell 0,5l Glas",1858,140.8,20.11,140.8,2.1
"Adelholzner Classic 0,2l Konf.",998,183.6,13.69,183.6,1.02
"Adelhozener Schorlen 0,5l",1857,147.5,35.97,147.5,2.5
"Adelhozener water PET 0,5l sti",1857,153.6,39.25,153.6,2.4
"Adelhozener water PET 0,5l still or classic",1857,153.6,39.25,153.6,2.4
Aktiongericht,1450,156.5,26.38,156.5,0.7
Aktiongericht,1450,130.7,26.38,156.5,0.7
Aktiongericht,1450,150.6,26.38,156.5,0.7
Aktiongericht,1450,115.25,26.38,156.5,0.7
"Aktionsmenü KS 5,00",1500,700.0,126.67,700.0,5.0
All you can Eat,1290,108019.5,540.45,108019.5,11.5
Antipasti,560,478.5,106.46,478.5,11.7
Apfel,889,1221.0,1.93,1221.0,0.55
Apfel,889,880.0,1.93,1221.0,0.55
"Apollinaris, Vio oKs, PET, 0,5",998,160.0,1.6,160.0,0.95
"Aufschlag +3,05",1544,115.9,8.69,115.9,3.05
Ausgabelinie,1497,168.0,45.59,960.0,12.0
Ausgabelinie,1497,144.0,45.59,960.0,12.0
Ausgabelinie,1497,216.0,45.59,960.0,12.0
Ausgabelinie,1497,504.0,45.59,960.0,12.0
Ausgabelinie,1497,204.0,45.59,960.0,12.0
Ausgabelinie,1497,276.0,45.59,960.0,12.0
Ausgabelinie,1497,960.0,45.59,960.0,12.0
Ausgabelinie,1497,264.0,45.59,960.0,12.0
Automat 7%,4083,137.2,4.1,250.1,0.3
Automat 7%,4083,133.0,4.1,250.1,0.3
Automat 7%,4083,127.4,4.1,250.1,0.3
Automat 7%,4083,120.4,4.1,250.1,0.3
Automat 7%,4083,116.2,4.1,250.1,0.3
Automat 7%,4083,107.8,4.1,250.1,0.3
Automat 7%,4083,102.2,4.1,250.1,0.3
Automat 7%,4083,117.0,4.1,250.1,0.3
Automat 7%,4083,111.0,4.1,250.1,0.3
Automat 7%,4083,128.8,4.1,250.1,0.3
Automat 7%,4083,103.6,4.1,250.1,0.3
Automat 7%,4083,141.4,4.1,250.1,0.3
Automat 7%,4083,135.8,4.1,250.1,0.3
Automat 7%,4083,131.6,4.1,250.1,0.3
Automat 7%,4083,130.2,4.1,250.1,0.3
Automat 7%,4083,123.2,4.1,250.1,0.3
Automat 7%,4083,114.8,4.1,250.1,0.3
Automat 7%,4083,110.6,4.1,250.1,0.3
Automat 7%,4083,106.4,4.1,250.1,0.3
Automat 7%,1441,125.2,4.1,250.1,0.3
Automat 7%,1441,250.1,4.1,250.1,0.3
Automat 7%,1441,201.5,4.1,250.1,0.3
Automat 7%,1441,163.75,4.1,250.1,0.3
Automat Kaffee,1803,1456.8,184.91,1686.1,1.7
Automat Kaffee,1803,1118.7,184.91,1686.1,1.7
Automat Kaffee,1803,1686.1,184.91,1686.1,1.7
Automat Kaffee,1803,1205.9,184.91,1686.1,1.7
Automat Kaffee,1803,1502.8,184.91,1686.1,1.7
Automat Kaffee,1803,1248.2,184.91,1686.1,1.7
Automat Kaffee,1803,1290.0,184.91,1686.1,1.7
Automat Kaltgetränke,1250,339.5,101.14,339.5,8.0
BR 1,1268,425.0,138.17,425.0,48.1
BR Diverses,988,266.0,3.1,266.0,0.18
Backfisch mit K-Salat,1424,104.1,6.2,104.1,5.1
"Baguette 3,10",3718,139.5,5.6,139.5,3.1
Basisches Buchweizen-Curry,896,102.6,7.14,102.6,2.7
Bavarianbox,1047,161.82,46.95,161.82,8.99
Beilagensalat ,3260,114.0,1.25,114.0,0.6
Bel. Brötchen,1459,208.5,2.04,255.8,1.15
Bel. Brötchen,1459,255.8,2.04,255.8,1.15
Belegt. Brötch 1/2 Käse,560,121.2,31.45,121.2,8.08
Belegt. Brötch 1/2 Wurst,560,128.4,38.2,128.4,10.7
Belegte Brötchen einfach,1063,374.1,58.53,374.1,8.7
Belegte Brötchen einfach,1063,345.1,58.53,374.1,8.7
Belegtes Wecken,922,240.0,2.29,240.0,1.6
Belegtes Wecken,922,192.0,2.29,240.0,1.6
Bewirtung Menü 1,1317,124.8,12.06,124.8,4.9
Bewirtung Menü 2,1317,235.2,12.18,235.2,8.4
Bewirtung Menü 3,1317,176.8,7.75,176.8,6.8
Bewirtung offen 7%,1468,390.0,18.37,942.5,0.25
Bewirtung offen 7%,1468,942.5,18.37,942.5,0.25
Bewirtung offen 7%,1468,336.0,18.37,942.5,0.25
Bier,1510,104.0,4.7,432.0,2.0
Big Box (8 verschiedene Sandwiches aus hauseigenem Leonardi Brot),1858,192.0,63.98,192.0,25.6
Bionade Kräuter,1549,104.4,2.52,104.4,1.35
Birne,889,473.8,4.35,473.8,0.65
Birne,889,363.4,4.35,473.8,0.65
"Bismarck 20*0,25",1179,870.0,258.04,957.0,29.0
"Bismarck 20*0,25",1179,957.0,258.04,957.0,29.0
Blechkuchen,1611,300.0,5.9,300.0,1.15
Blechkuchen 1/2,1424,105.2,24.61,105.2,5.88
Blumenecke Menü1,1467,234.0,29.83,1233.0,9.0
Blumenecke Menü1,1467,144.0,29.83,1233.0,9.0
Blumenecke Menü1,1467,225.0,29.83,1233.0,9.0
Blumenecke Menü1,1467,216.0,29.83,1233.0,9.0
Blumenecke Menü1,1467,135.0,29.83,1233.0,9.0
Blumenecke Menü1,1467,1233.0,29.83,1233.0,9.0
Blumenecke Menü1,1467,117.0,29.83,1233.0,9.0
Blumenecke Menü2,1467,162.0,29.88,162.0,9.0
Blumenecke Menü2,1467,117.0,29.88,162.0,9.0
Blumenecke Menü3,1467,9090.0,199.62,9090.0,9.0
Bockwurst 100g,1063,120.15,1.98,120.15,1.1
"Braustübl Pils 0,4",5350,490.0,7.0,3630.0,4.9
"Braustübl Radler 0,4",5350,490.0,5.77,490.0,4.9
"Break 1 (2x Wasser 0,25 | Tasse Tee oder Kaffee p.P. )",1887,474.0,145.36,474.0,39.5
Brownie,1867,147.0,2.33,147.0,0.75
"Brötchen 2,85",1438,228.0,56.55,228.0,11.4
Brötchen Konferenz belegt,425,222.0,39.78,360.0,4.0
Brötchen Konferenz belegt,425,360.0,39.78,360.0,4.0
"Brötchen belegt 0,90",3718,144.0,29.52,144.0,0.9
Brötchen belegt 1/2,1510,135.0,40.05,135.0,7.5
Brötchen belegt Konferenz norm,1467,1713.4,41.17,1713.4,1.3
Brötchen belegt Käse 1/2,1549,255.0,54.64,255.0,6.8
Brötchen belegt Wurst 1/2,1549,255.0,62.62,255.0,10.2
Brötchen halb Schnittkäse,1572,119.0,27.05,119.0,6.8
Brötchen unbelegt,1078,130.0,0.47,130.0,0.29
"Brötchen, Mehrkorn, Käse",1260,175.0,1.83,175.0,1.6
Buffet Konferenz,1480,386.15,73.86,997.2,3.2
Buffet Konferenz,1480,355.0,73.86,997.2,3.2
Buffet Konferenz,1480,356.0,73.86,997.2,3.2
Buffet Konferenz,998,997.2,73.86,997.2,3.2
Buffet Konferenz,1480,296.3,73.86,997.2,3.2
Buffet Konferenz,1480,302.6,73.86,997.2,3.2
Buffet Konferenz,1480,333.5,73.86,997.2,3.2
Buffet Konferenz,1480,310.4,73.86,997.2,3.2
Buffet Konferenz,1480,583.2,73.86,997.2,3.2
Buffet Konferenz,1480,597.75,73.86,997.2,3.2
Buffet Konferenz,1480,394.0,73.86,997.2,3.2
Buffet Konferenz,1480,584.4,73.86,997.2,3.2
Buffet Konferenz,1480,899.25,73.86,997.2,3.2
Butter - Breze/ Stange,180,108.75,25.32,108.75,2.9
Butter - Breze/ Stange,180,101.5,25.32,108.75,2.9
Butter Brezn,4434,190.0,2.44,190.0,1.9
Butter Brezn,4434,142.5,2.44,190.0,1.9
Butterbrezel KOV,560,400.8,37.31,400.8,3.34
Butterbrezen,1527,102.0,1.58,140.25,1.29
Butterbrezen,1527,140.25,1.58,140.25,1.29
Butterbrezen,1527,114.75,1.58,140.25,1.29
Butterbrezen,1527,127.5,1.58,140.25,1.29
Butterbrezen ,1887,105.6,28.14,105.6,6.3
Butterbrezn,1867,157.5,1.59,157.5,1.1
CHILI CON CARNE | mit Vollkorn,418,119.73,5.16,119.73,4.5
CORDON BLEU MIT HERZOGIN,1086,160.6,8.67,160.6,7.3
